**** Planta:  201                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2027   3    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2027   4    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2028   1    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2028   2    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2028   3    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2028   4    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2029   1    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2029   2    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2029   3    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2029   4    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2030   1    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2030   2    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2030   3    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2030   4    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2031   1    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2031   2    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2031   3    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2031   4    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2032   1    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2032   2    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2032   3    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2032   4    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2033   1    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2033   2    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2033   3    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2033   4    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2034   1    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2034   2    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2034   3    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2034   4    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2035   1    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2035   2    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2035   3    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2035   4    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65    6.65
2036   1    6.65    6.65    6.65    6.65    6.65    6.65       0       0       0       0       0       0
2036   2    6.65    6.65    6.65    6.65    6.65    6.65       0       0       0       0       0       0
2036   3    6.65    6.65    6.65    6.65    6.65    6.65       0       0       0       0       0       0
2036   4    6.65    6.65    6.65    6.65    6.65    6.65       0       0       0       0       0       0
2037   1       0       0       0       0       0       0       0       0       0       0       0       0
2037   2       0       0       0       0       0       0       0       0       0       0       0       0
2037   3       0       0       0       0       0       0       0       0       0       0       0       0
2037   4       0       0       0       0       0       0       0       0       0       0       0       0
2038   1       0       0       0       0       0       0       0       0       0       0       0       0
2038   2       0       0       0       0       0       0       0       0       0       0       0       0
2038   3       0       0       0       0       0       0       0       0       0       0       0       0
2038   4       0       0       0       0       0       0       0       0       0       0       0       0
2039   1       0       0       0       0       0       0       0       0       0       0       0       0
2039   2       0       0       0       0       0       0       0       0       0       0       0       0
2039   3       0       0       0       0       0       0       0       0       0       0       0       0
2039   4       0       0       0       0       0       0       0       0       0       0       0       0
**** Planta:  260                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1       0       0       0       0       0       0       0       0       0       0       0       0
2025   2       0       0       0       0       0       0       0       0       0       0       0       0
2025   3       0       0       0       0       0       0       0       0       0       0       0       0
2025   4       0       0       0       0       0       0       0       0       0       0       0       0
2026   1       0       0       0       0       0       0       0       0       0       0       0       0
2026   2       0       0       0       0       0       0       0       0       0       0       0       0
2026   3       0       0       0       0       0       0       0       0       0       0       0       0
2026   4       0       0       0       0       0       0       0       0       0       0       0       0
2027   1       0       0       0       0       0       0       0       0       0       0       0       0
2027   2       0       0       0       0       0       0       0       0       0       0       0       0
2027   3       0       0       0       0       0       0       0       0       0       0       0       0
2027   4       0       0       0       0       0       0       0       0       0       0       0       0
2028   1       0       0       0       0       0       0       0       0       0       0       0       0
2028   2       0       0       0       0       0       0       0       0       0       0       0       0
2028   3       0       0       0       0       0       0       0       0       0       0       0       0
2028   4       0       0       0       0       0       0       0       0       0       0       0       0
2029   1       0       0       0       0       0       0       0       0       0       0       0       0
2029   2       0       0       0       0       0       0       0       0       0       0       0       0
2029   3       0       0       0       0       0       0       0       0       0       0       0       0
2029   4       0       0       0       0       0       0       0       0       0       0       0       0
2030   1       0       0       0       0       0       0       0       0       0       0       0       0
2030   2       0       0       0       0       0       0       0       0       0       0       0       0
2030   3       0       0       0       0       0       0       0       0       0       0       0       0
2030   4       0       0       0       0       0       0       0       0       0       0       0       0
2031   1       0       0       0       0       0       0       0       0       0       0       0       0
2031   2       0       0       0       0       0       0       0       0       0       0       0       0
2031   3       0       0       0       0       0       0       0       0       0       0       0       0
2031   4       0       0       0       0       0       0       0       0       0       0       0       0
2032   1       0       0       0       0       0       0       0       0       0       0       0       0
2032   2       0       0       0       0       0       0       0       0       0       0       0       0
2032   3       0       0       0       0       0       0       0       0       0       0       0       0
2032   4       0       0       0       0       0       0       0       0       0       0       0       0
2033   1       0       0       0       0       0       0       0       0       0       0       0       0
2033   2       0       0       0       0       0       0       0       0       0       0       0       0
2033   3       0       0       0       0       0       0       0       0       0       0       0       0
2033   4       0       0       0       0       0       0       0       0       0       0       0       0
2034   1       0       0       0       0       0       0       0       0       0       0       0       0
2034   2       0       0       0       0       0       0       0       0       0       0       0       0
2034   3       0       0       0       0       0       0       0       0       0       0       0       0
2034   4       0       0       0       0       0       0       0       0       0       0       0       0
2035   1       0       0       0       0       0       0       0       0       0       0       0       0
2035   2       0       0       0       0       0       0       0       0       0       0       0       0
2035   3       0       0       0       0       0       0       0       0       0       0       0       0
2035   4       0       0       0       0       0       0       0       0       0       0       0       0
2036   1       0       0       0       0       0       0       0       0       0       0       0       0
2036   2       0       0       0       0       0       0       0       0       0       0       0       0
2036   3       0       0       0       0       0       0       0       0       0       0       0       0
2036   4       0       0       0       0       0       0       0       0       0       0       0       0
2037   1       0       0       0       0       0       0       0       0       0       0       0       0
2037   2       0       0       0       0       0       0       0       0       0       0       0       0
2037   3       0       0       0       0       0       0       0       0       0       0       0       0
2037   4       0       0       0       0       0       0       0       0       0       0       0       0
2038   1       0       0       0       0       0       0       0       0       0       0       0       0
2038   2       0       0       0       0       0       0       0       0       0       0       0       0
2038   3       0       0       0       0       0       0       0       0       0       0       0       0
2038   4       0       0       0       0       0       0       0       0       0       0       0       0
2039   1       0       0       0       0       0       0       0       0       0       0       0       0
2039   2       0       0       0       0       0       0       0       0       0       0       0       0
2039   3       0       0       0       0       0       0       0       0       0       0       0       0
2039   4       0       0       0       0       0       0       0       0       0       0       0       0
**** Planta:  262                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1       0       0       0       0       0       0       0       0       0       0       0       0
2025   2       0       0       0       0       0       0       0       0       0       0       0       0
2025   3       0       0       0       0       0       0       0       0       0       0       0       0
2025   4       0       0       0       0       0       0       0       0       0       0       0       0
2026   1       0       0       0       0       0       0       0       0       0       0       0       0
2026   2       0       0       0       0       0       0       0       0       0       0       0       0
2026   3       0       0       0       0       0       0       0       0       0       0       0       0
2026   4       0       0       0       0       0       0       0       0       0       0       0       0
2027   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2027   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2027   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2027   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2028   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2028   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2028   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2028   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2029   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2029   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2029   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2029   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2030   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2030   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2030   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2030   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2031   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2031   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2031   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2031   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2032   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2032   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2032   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2032   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2033   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2033   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2033   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2033   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2034   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2034   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2034   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2034   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2035   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2035   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2035   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2035   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2036   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2036   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2036   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2036   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2037   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2037   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2037   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2037   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2038   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2038   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2038   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2038   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2039   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2039   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2039   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2039   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
**** Planta:  263                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1       0       0       0       0       0       0       0       0       0       0       0       0
2025   2       0       0       0       0       0       0       0       0       0       0       0       0
2025   3       0       0       0       0       0       0       0       0       0       0       0       0
2025   4       0       0       0       0       0       0       0       0       0       0       0       0
2026   1       0       0       0       0       0       0       0       0       0       0       0       0
2026   2       0       0       0       0       0       0       0       0       0       0       0       0
2026   3       0       0       0       0       0       0       0       0       0       0       0       0
2026   4       0       0       0       0       0       0       0       0       0       0       0       0
2027   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2027   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2027   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2027   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2028   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2028   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2028   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2028   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2029   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2029   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2029   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2029   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2030   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2030   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2030   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2030   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2031   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2031   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2031   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2031   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2032   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2032   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2032   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2032   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2033   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2033   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2033   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2033   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2034   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2034   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2034   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2034   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2035   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2035   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2035   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2035   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2036   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2036   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2036   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2036   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2037   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2037   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2037   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2037   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2038   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2038   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2038   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2038   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2039   1    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2039   2    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2039   3    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
2039   4    97.2    97.2   89.59       0    97.2  277.76  277.76  277.76  277.76  277.76  277.76  277.76
**** Planta:  326                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2025   2  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2025   3  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2025   4  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2026   1  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2026   2  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2026   3  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2026   4  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2027   1  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2027   2  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2027   3  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2027   4  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2028   1  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2028   2  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2028   3  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2028   4  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2029   1  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2029   2  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2029   3  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2029   4  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2030   1  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2030   2  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2030   3  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2030   4  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2031   1  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2031   2  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2031   3  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2031   4  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2032   1  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2032   2  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2032   3  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2032   4  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2033   1  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2033   2  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2033   3  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2033   4  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2034   1  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2034   2  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2034   3  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2034   4  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2035   1  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2035   2  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2035   3  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2035   4  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2036   1  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2036   2  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2036   3  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2036   4  105.75  107.22  109.87  107.52   95.73   93.31   94.08  109.65  121.26  121.26  121.26  107.79
2037   1  105.75       0       0       0       0       0       0       0       0       0       0       0
2037   2  105.75       0       0       0       0       0       0       0       0       0       0       0
2037   3  105.75       0       0       0       0       0       0       0       0       0       0       0
2037   4  105.75       0       0       0       0       0       0       0       0       0       0       0
2038   1       0       0       0       0       0       0       0       0       0       0       0       0
2038   2       0       0       0       0       0       0       0       0       0       0       0       0
2038   3       0       0       0       0       0       0       0       0       0       0       0       0
2038   4       0       0       0       0       0       0       0       0       0       0       0       0
2039   1       0       0       0       0       0       0       0       0       0       0       0       0
2039   2       0       0       0       0       0       0       0       0       0       0       0       0
2039   3       0       0       0       0       0       0       0       0       0       0       0       0
2039   4       0       0       0       0       0       0       0       0       0       0       0       0
**** Planta:  264                               -1  3
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1       0       0       0       0       0       0       0       0       0       0       0       0
2025   2       0       0       0       0       0       0       0       0       0       0       0       0
2025   3       0       0       0       0       0       0       0       0       0       0       0       0
2025   4       0       0       0       0       0       0       0       0       0       0       0       0
2026   1       0       0       0       0       0       0       0       0       0       0       0       0
2026   2       0       0       0       0       0       0       0       0       0       0       0       0
2026   3       0       0       0       0       0       0       0       0       0       0       0       0
2026   4       0       0       0       0       0       0       0       0       0       0       0       0
2027   1   54.47   54.47   54.47       0   50.27  155.64  155.64  155.64  155.64  155.64  155.64  155.64
2027   2   54.47   54.47   54.47       0   50.27  155.64  155.64  155.64  155.64  155.64  155.64  155.64
2027   3   54.47   54.47   54.47       0   50.27  155.64  155.64  155.64  155.64  155.64  155.64  155.64
2027   4   54.47   54.47   54.47       0   50.27  155.64  155.64  155.64  155.64  155.64  155.64  155.64
2028   1   54.47   54.47   54.47       0   50.27  155.64  155.64  155.64  155.64  155.64  155.64  155.64
2028   2   54.47   54.47   54.47       0   50.27  155.64  155.64  155.64  155.64  155.64  155.64  155.64
2028   3   54.47   54.47   54.47       0   50.27  155.64  155.64  155.64  155.64  155.64  155.64  155.64
2028   4   54.47   54.47   54.47       0   50.27  155.64  155.64  155.64  155.64  155.64  155.64  155.64
2029   1   54.47   54.47   54.47       0   50.27  155.64  155.64  155.64  155.64  155.64  155.64  155.64
2029   2   54.47   54.47   54.47       0   50.27  155.64  155.64  155.64  155.64  155.64  155.64  155.64
2029   3   54.47   54.47   54.47       0   50.27  155.64  155.64  155.64  155.64  155.64  155.64  155.64
2029   4   54.47   54.47   54.47       0   50.27  155.64  155.64  155.64  155.64  155.64  155.64  155.64
