****   8.3288  67 MAUA         :>: H:  57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2029   1     328     519     359      78     157       0     715     448     233     939     309     916
2029   2     317     250     201      83       1      23     272     354     374     399     189     446
2029   3     227     231     118       1       0       0     128     234     232     160       1     134
2029   4     141     144       0       0       0       0       4     211     203       6       0       7
2030   1     328     519     359      78     157       0     715     448     233     939     309     916
2030   2     317     250     201      83       1      23     272     354     374     399     189     446
2030   3     227     231     118       1       0       0     128     234     232     160       1     134
2030   4     141     144       0       0       0       0       4     211     203       6       0       7
2031   1     328     519     359      78     157       0     715     448     233     939     309     916
2031   2     317     250     201      83       1      23     272     354     374     399     189     446
2031   3     227     231     118       1       0       0     128     234     232     160       1     134
2031   4     141     144       0       0       0       0       4     211     203       6       0       7
2032   1     328     519     359      78     157       0     715     448     233     939     309     916
2032   2     317     250     201      83       1      23     272     354     374     399     189     446
2032   3     227     231     118       1       0       0     128     234     232     160       1     134
2032   4     141     144       0       0       0       0       4     211     203       6       0       7
2033   1     328     519     359      78     157       0     715     448     233     939     309     916
2033   2     317     250     201      83       1      23     272     354     374     399     189     446
2033   3     227     231     118       1       0       0     128     234     232     160       1     134
2033   4     141     144       0       0       0       0       4     211     203       6       0       7
2034   1     328     519     359      78     157       0     715     448     233     939     309     916
2034   2     317     250     201      83       1      23     272     354     374     399     189     446
2034   3     227     231     118       1       0       0     128     234     232     160       1     134
2034   4     141     144       0       0       0       0       4     211     203       6       0       7
2035   1     328     519     359      78     157       0     715     448     233     939     309     916
2035   2     317     250     201      83       1      23     272     354     374     399     189     446
2035   3     227     231     118       1       0       0     128     234     232     160       1     134
2035   4     141     144       0       0       0       0       4     211     203       6       0       7
2036   1     328     519     359      78     157       0     715     448     233     939     309     916
2036   2     317     250     201      83       1      23     272     354     374     399     189     446
2036   3     227     231     118       1       0       0     128     234     232     160       1     134
2036   4     141     144       0       0       0       0       4     211     203       6       0       7
2037   1     328     519     359      78     157       0     715     448     233     939     309     916
2037   2     317     250     201      83       1      23     272     354     374     399     189     446
2037   3     227     231     118       1       0       0     128     234     232     160       1     134
2037   4     141     144       0       0       0       0       4     211     203       6       0       7
2038   1     328     519     359      78     157       0     715     448     233     939     309     916
2038   2     317     250     201      83       1      23     272     354     374     399     189     446
2038   3     227     231     118       1       0       0     128     234     232     160       1     134
2038   4     141     144       0       0       0       0       4     211     203       6       0       7
2039   1     328     519     359      78     157       0     715     448     233     939     309     916
2039   2     317     250     201      83       1      23     272     354     374     399     189     446
2039   3     227     231     118       1       0       0     128     234     232     160       1     134
2039   4     141     144       0       0       0       0       4     211     203       6       0       7
****   8.3288  75 BAIXO IGUACU :>: H:  83                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1      91      95      93      19      52      42      73       0       0     230     106     174
2025   2      90      79      52      22      36      43      80     131     131     108      44     117
2025   3      87      72      40       7       0      34      65      92      57      78      33     120
2025   4      51      55       4       0       0      32      36      64      45      69       2      66
2026   1      91      95      93      19      52      42      73       0       0     230     106     174
2026   2      90      79      52      22      36      43      80     131     131     108      44     117
2026   3      87      72      40       7       0      34      65      92      57      78      33     120
2026   4      51      55       4       0       0      32      36      64      45      69       2      66
2027   1      91      95      93      19      52      42      73       0       0     230     106     174
2027   2      90      79      52      22      36      43      80     131     131     108      44     117
2027   3      87      72      40       7       0      34      65      92      57      78      33     120
2027   4      51      55       4       0       0      32      36      64      45      69       2      66
2028   1      91      95      93      19      52      42      73       0       0     230     106     174
2028   2      90      79      52      22      36      43      80     131     131     108      44     117
2028   3      87      72      40       7       0      34      65      92      57      78      33     120
2028   4      51      55       4       0       0      32      36      64      45      69       2      66
2029   1      91      95      93      19      52      42      73       0       0     230     106     174
2029   2      90      79      52      22      36      43      80     131     131     108      44     117
2029   3      87      72      40       7       0      34      65      92      57      78      33     120
2029   4      51      55       4       0       0      32      36      64      45      69       2      66
2030   1      91      95      93      19      52      42      73       0       0     230     106     174
2030   2      90      79      52      22      36      43      80     131     131     108      44     117
2030   3      87      72      40       7       0      34      65      92      57      78      33     120
2030   4      51      55       4       0       0      32      36      64      45      69       2      66
2031   1      91      95      93      19      52      42      73       0       0     230     106     174
2031   2      90      79      52      22      36      43      80     131     131     108      44     117
2031   3      87      72      40       7       0      34      65      92      57      78      33     120
2031   4      51      55       4       0       0      32      36      64      45      69       2      66
2032   1      91      95      93      19      52      42      73       0       0     230     106     174
2032   2      90      79      52      22      36      43      80     131     131     108      44     117
2032   3      87      72      40       7       0      34      65      92      57      78      33     120
2032   4      51      55       4       0       0      32      36      64      45      69       2      66
2033   1      91      95      93      19      52      42      73       0       0     230     106     174
2033   2      90      79      52      22      36      43      80     131     131     108      44     117
2033   3      87      72      40       7       0      34      65      92      57      78      33     120
2033   4      51      55       4       0       0      32      36      64      45      69       2      66
2034   1      91      95      93      19      52      42      73       0       0     230     106     174
2034   2      90      79      52      22      36      43      80     131     131     108      44     117
2034   3      87      72      40       7       0      34      65      92      57      78      33     120
2034   4      51      55       4       0       0      32      36      64      45      69       2      66
2035   1      91      95      93      19      52      42      73       0       0     230     106     174
2035   2      90      79      52      22      36      43      80     131     131     108      44     117
2035   3      87      72      40       7       0      34      65      92      57      78      33     120
2035   4      51      55       4       0       0      32      36      64      45      69       2      66
2036   1      91      95      93      19      52      42      73       0       0     230     106     174
2036   2      90      79      52      22      36      43      80     131     131     108      44     117
2036   3      87      72      40       7       0      34      65      92      57      78      33     120
2036   4      51      55       4       0       0      32      36      64      45      69       2      66
2037   1      91      95      93      19      52      42      73       0       0     230     106     174
2037   2      90      79      52      22      36      43      80     131     131     108      44     117
2037   3      87      72      40       7       0      34      65      92      57      78      33     120
2037   4      51      55       4       0       0      32      36      64      45      69       2      66
2038   1      91      95      93      19      52      42      73       0       0     230     106     174
2038   2      90      79      52      22      36      43      80     131     131     108      44     117
2038   3      87      72      40       7       0      34      65      92      57      78      33     120
2038   4      51      55       4       0       0      32      36      64      45      69       2      66
2039   1      91      95      93      19      52      42      73       0       0     230     106     174
2039   2      90      79      52      22      36      43      80     131     131     108      44     117
2039   3      87      72      40       7       0      34      65      92      57      78      33     120
2039   4      51      55       4       0       0      32      36      64      45      69       2      66
****   8.3288  76 BARRA GRANDE :>: H:  86                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     147      97      83       0       0       0     225     599     424     508     106     107
2025   2     136      40      43       0       0       0     327     481     428     226     109     113
2025   3     127      38      38       0       0       0      80     468     343     132     109     111
2025   4     109      59      31       0       0       0       9      46      34     126     108     108
2026   1     147      97      83       0       0       0     225     599     424     508     106     107
2026   2     136      40      43       0       0       0     327     481     428     226     109     113
2026   3     127      38      38       0       0       0      80     468     343     132     109     111
2026   4     109      59      31       0       0       0       9      46      34     126     108     108
2027   1     147      97      83       0       0       0     225     599     424     508     106     107
2027   2     136      40      43       0       0       0     327     481     428     226     109     113
2027   3     127      38      38       0       0       0      80     468     343     132     109     111
2027   4     109      59      31       0       0       0       9      46      34     126     108     108
2028   1     147      97      83       0       0       0     225     599     424     508     106     107
2028   2     136      40      43       0       0       0     327     481     428     226     109     113
2028   3     127      38      38       0       0       0      80     468     343     132     109     111
2028   4     109      59      31       0       0       0       9      46      34     126     108     108
2029   1     147      97      83       0       0       0     225     599     424     508     106     107
2029   2     136      40      43       0       0       0     327     481     428     226     109     113
2029   3     127      38      38       0       0       0      80     468     343     132     109     111
2029   4     109      59      31       0       0       0       9      46      34     126     108     108
2030   1     147      97      83       0       0       0     225     599     424     508     106     107
2030   2     136      40      43       0       0       0     327     481     428     226     109     113
2030   3     127      38      38       0       0       0      80     468     343     132     109     111
2030   4     109      59      31       0       0       0       9      46      34     126     108     108
2031   1     147      97      83       0       0       0     225     599     424     508     106     107
2031   2     136      40      43       0       0       0     327     481     428     226     109     113
2031   3     127      38      38       0       0       0      80     468     343     132     109     111
2031   4     109      59      31       0       0       0       9      46      34     126     108     108
2032   1     147      97      83       0       0       0     225     599     424     508     106     107
2032   2     136      40      43       0       0       0     327     481     428     226     109     113
2032   3     127      38      38       0       0       0      80     468     343     132     109     111
2032   4     109      59      31       0       0       0       9      46      34     126     108     108
2033   1     147      97      83       0       0       0     225     599     424     508     106     107
2033   2     136      40      43       0       0       0     327     481     428     226     109     113
2033   3     127      38      38       0       0       0      80     468     343     132     109     111
2033   4     109      59      31       0       0       0       9      46      34     126     108     108
2034   1     147      97      83       0       0       0     225     599     424     508     106     107
2034   2     136      40      43       0       0       0     327     481     428     226     109     113
2034   3     127      38      38       0       0       0      80     468     343     132     109     111
2034   4     109      59      31       0       0       0       9      46      34     126     108     108
2035   1     147      97      83       0       0       0     225     599     424     508     106     107
2035   2     136      40      43       0       0       0     327     481     428     226     109     113
2035   3     127      38      38       0       0       0      80     468     343     132     109     111
2035   4     109      59      31       0       0       0       9      46      34     126     108     108
2036   1     147      97      83       0       0       0     225     599     424     508     106     107
2036   2     136      40      43       0       0       0     327     481     428     226     109     113
2036   3     127      38      38       0       0       0      80     468     343     132     109     111
2036   4     109      59      31       0       0       0       9      46      34     126     108     108
2037   1     147      97      83       0       0       0     225     599     424     508     106     107
2037   2     136      40      43       0       0       0     327     481     428     226     109     113
2037   3     127      38      38       0       0       0      80     468     343     132     109     111
2037   4     109      59      31       0       0       0       9      46      34     126     108     108
2038   1     147      97      83       0       0       0     225     599     424     508     106     107
2038   2     136      40      43       0       0       0     327     481     428     226     109     113
2038   3     127      38      38       0       0       0      80     468     343     132     109     111
2038   4     109      59      31       0       0       0       9      46      34     126     108     108
2039   1     147      97      83       0       0       0     225     599     424     508     106     107
2039   2     136      40      43       0       0       0     327     481     428     226     109     113
2039   3     127      38      38       0       0       0      80     468     343     132     109     111
2039   4     109      59      31       0       0       0       9      46      34     126     108     108
****   8.3288  77 GARIBALDI    :>: H:  89                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1      32     101      32      11       0      21     137      67      32     103      86     122
2025   2      39      29       7      11       0      13      54      19      22      36       8      46
2025   3      25      22       3       6       0      13      44      11      10      17       1      33
2025   4      32      18       3       0       0       8      32       5       6      10       0      32
2026   1      32     101      32      11       0      21     137      67      32     103      86     122
2026   2      39      29       7      11       0      13      54      19      22      36       8      46
2026   3      25      22       3       6       0      13      44      11      10      17       1      33
2026   4      32      18       3       0       0       8      32       5       6      10       0      32
2027   1      32     101      32      11       0      21     137      67      32     103      86     122
2027   2      39      29       7      11       0      13      54      19      22      36       8      46
2027   3      25      22       3       6       0      13      44      11      10      17       1      33
2027   4      32      18       3       0       0       8      32       5       6      10       0      32
2028   1      32     101      32      11       0      21     137      67      32     103      86     122
2028   2      39      29       7      11       0      13      54      19      22      36       8      46
2028   3      25      22       3       6       0      13      44      11      10      17       1      33
2028   4      32      18       3       0       0       8      32       5       6      10       0      32
2029   1      32     101      32      11       0      21     137      67      32     103      86     122
2029   2      39      29       7      11       0      13      54      19      22      36       8      46
2029   3      25      22       3       6       0      13      44      11      10      17       1      33
2029   4      32      18       3       0       0       8      32       5       6      10       0      32
2030   1      32     101      32      11       0      21     137      67      32     103      86     122
2030   2      39      29       7      11       0      13      54      19      22      36       8      46
2030   3      25      22       3       6       0      13      44      11      10      17       1      33
2030   4      32      18       3       0       0       8      32       5       6      10       0      32
2031   1      32     101      32      11       0      21     137      67      32     103      86     122
2031   2      39      29       7      11       0      13      54      19      22      36       8      46
2031   3      25      22       3       6       0      13      44      11      10      17       1      33
2031   4      32      18       3       0       0       8      32       5       6      10       0      32
2032   1      32     101      32      11       0      21     137      67      32     103      86     122
2032   2      39      29       7      11       0      13      54      19      22      36       8      46
2032   3      25      22       3       6       0      13      44      11      10      17       1      33
2032   4      32      18       3       0       0       8      32       5       6      10       0      32
2033   1      32     101      32      11       0      21     137      67      32     103      86     122
2033   2      39      29       7      11       0      13      54      19      22      36       8      46
2033   3      25      22       3       6       0      13      44      11      10      17       1      33
2033   4      32      18       3       0       0       8      32       5       6      10       0      32
2034   1      32     101      32      11       0      21     137      67      32     103      86     122
2034   2      39      29       7      11       0      13      54      19      22      36       8      46
2034   3      25      22       3       6       0      13      44      11      10      17       1      33
2034   4      32      18       3       0       0       8      32       5       6      10       0      32
2035   1      32     101      32      11       0      21     137      67      32     103      86     122
2035   2      39      29       7      11       0      13      54      19      22      36       8      46
2035   3      25      22       3       6       0      13      44      11      10      17       1      33
2035   4      32      18       3       0       0       8      32       5       6      10       0      32
2036   1      32     101      32      11       0      21     137      67      32     103      86     122
2036   2      39      29       7      11       0      13      54      19      22      36       8      46
2036   3      25      22       3       6       0      13      44      11      10      17       1      33
2036   4      32      18       3       0       0       8      32       5       6      10       0      32
2037   1      32     101      32      11       0      21     137      67      32     103      86     122
2037   2      39      29       7      11       0      13      54      19      22      36       8      46
2037   3      25      22       3       6       0      13      44      11      10      17       1      33
2037   4      32      18       3       0       0       8      32       5       6      10       0      32
2038   1      32     101      32      11       0      21     137      67      32     103      86     122
2038   2      39      29       7      11       0      13      54      19      22      36       8      46
2038   3      25      22       3       6       0      13      44      11      10      17       1      33
2038   4      32      18       3       0       0       8      32       5       6      10       0      32
2039   1      32     101      32      11       0      21     137      67      32     103      86     122
2039   2      39      29       7      11       0      13      54      19      22      36       8      46
2039   3      25      22       3       6       0      13      44      11      10      17       1      33
2039   4      32      18       3       0       0       8      32       5       6      10       0      32
****   8.3288  78 CAMPOS NOVOS :>: H:  90                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     291     387      83       0       0       0     823     495     598     582     356     655
2025   2     102     152       0       0       0      16     385      45       1      67       9     171
2025   3      12      11       0       0       0       3      65       4       0       4       0       5
2025   4       1       0       0       0       0       0       3       0       0       1       0       0
2026   1     291     387      83       0       0       0     823     495     598     582     356     655
2026   2     102     152       0       0       0      16     385      45       1      67       9     171
2026   3      12      11       0       0       0       3      65       4       0       4       0       5
2026   4       1       0       0       0       0       0       3       0       0       1       0       0
2027   1     291     387      83       0       0       0     823     495     598     582     356     655
2027   2     102     152       0       0       0      16     385      45       1      67       9     171
2027   3      12      11       0       0       0       3      65       4       0       4       0       5
2027   4       1       0       0       0       0       0       3       0       0       1       0       0
2028   1     291     387      83       0       0       0     823     495     598     582     356     655
2028   2     102     152       0       0       0      16     385      45       1      67       9     171
2028   3      12      11       0       0       0       3      65       4       0       4       0       5
2028   4       1       0       0       0       0       0       3       0       0       1       0       0
2029   1     291     387      83       0       0       0     823     495     598     582     356     655
2029   2     102     152       0       0       0      16     385      45       1      67       9     171
2029   3      12      11       0       0       0       3      65       4       0       4       0       5
2029   4       1       0       0       0       0       0       3       0       0       1       0       0
2030   1     291     387      83       0       0       0     823     495     598     582     356     655
2030   2     102     152       0       0       0      16     385      45       1      67       9     171
2030   3      12      11       0       0       0       3      65       4       0       4       0       5
2030   4       1       0       0       0       0       0       3       0       0       1       0       0
2031   1     291     387      83       0       0       0     823     495     598     582     356     655
2031   2     102     152       0       0       0      16     385      45       1      67       9     171
2031   3      12      11       0       0       0       3      65       4       0       4       0       5
2031   4       1       0       0       0       0       0       3       0       0       1       0       0
2032   1     291     387      83       0       0       0     823     495     598     582     356     655
2032   2     102     152       0       0       0      16     385      45       1      67       9     171
2032   3      12      11       0       0       0       3      65       4       0       4       0       5
2032   4       1       0       0       0       0       0       3       0       0       1       0       0
2033   1     291     387      83       0       0       0     823     495     598     582     356     655
2033   2     102     152       0       0       0      16     385      45       1      67       9     171
2033   3      12      11       0       0       0       3      65       4       0       4       0       5
2033   4       1       0       0       0       0       0       3       0       0       1       0       0
2034   1     291     387      83       0       0       0     823     495     598     582     356     655
2034   2     102     152       0       0       0      16     385      45       1      67       9     171
2034   3      12      11       0       0       0       3      65       4       0       4       0       5
2034   4       1       0       0       0       0       0       3       0       0       1       0       0
2035   1     291     387      83       0       0       0     823     495     598     582     356     655
2035   2     102     152       0       0       0      16     385      45       1      67       9     171
2035   3      12      11       0       0       0       3      65       4       0       4       0       5
2035   4       1       0       0       0       0       0       3       0       0       1       0       0
2036   1     291     387      83       0       0       0     823     495     598     582     356     655
2036   2     102     152       0       0       0      16     385      45       1      67       9     171
2036   3      12      11       0       0       0       3      65       4       0       4       0       5
2036   4       1       0       0       0       0       0       3       0       0       1       0       0
2037   1     291     387      83       0       0       0     823     495     598     582     356     655
2037   2     102     152       0       0       0      16     385      45       1      67       9     171
2037   3      12      11       0       0       0       3      65       4       0       4       0       5
2037   4       1       0       0       0       0       0       3       0       0       1       0       0
2038   1     291     387      83       0       0       0     823     495     598     582     356     655
2038   2     102     152       0       0       0      16     385      45       1      67       9     171
2038   3      12      11       0       0       0       3      65       4       0       4       0       5
2038   4       1       0       0       0       0       0       3       0       0       1       0       0
2039   1     291     387      83       0       0       0     823     495     598     582     356     655
2039   2     102     152       0       0       0      16     385      45       1      67       9     171
2039   3      12      11       0       0       0       3      65       4       0       4       0       5
2039   4       1       0       0       0       0       0       3       0       0       1       0       0
****   8.3288  79 MACHADINHO   :>: H:  91                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     320     209     148       0       0       0     299     673     713     220     437     312
2025   2     244     250       6       0       0       0     317     389     314     249     131     175
2025   3     171     224       0       0       0       0     305     336     252     200      16     108
2025   4       3     191       0       0       0       0     271     266     236     215       0      10
2026   1     320     209     148       0       0       0     299     673     713     220     437     312
2026   2     244     250       6       0       0       0     317     389     314     249     131     175
2026   3     171     224       0       0       0       0     305     336     252     200      16     108
2026   4       3     191       0       0       0       0     271     266     236     215       0      10
2027   1     320     209     148       0       0       0     299     673     713     220     437     312
2027   2     244     250       6       0       0       0     317     389     314     249     131     175
2027   3     171     224       0       0       0       0     305     336     252     200      16     108
2027   4       3     191       0       0       0       0     271     266     236     215       0      10
2028   1     320     209     148       0       0       0     299     673     713     220     437     312
2028   2     244     250       6       0       0       0     317     389     314     249     131     175
2028   3     171     224       0       0       0       0     305     336     252     200      16     108
2028   4       3     191       0       0       0       0     271     266     236     215       0      10
2029   1     320     209     148       0       0       0     299     673     713     220     437     312
2029   2     244     250       6       0       0       0     317     389     314     249     131     175
2029   3     171     224       0       0       0       0     305     336     252     200      16     108
2029   4       3     191       0       0       0       0     271     266     236     215       0      10
2030   1     320     209     148       0       0       0     299     673     713     220     437     312
2030   2     244     250       6       0       0       0     317     389     314     249     131     175
2030   3     171     224       0       0       0       0     305     336     252     200      16     108
2030   4       3     191       0       0       0       0     271     266     236     215       0      10
2031   1     320     209     148       0       0       0     299     673     713     220     437     312
2031   2     244     250       6       0       0       0     317     389     314     249     131     175
2031   3     171     224       0       0       0       0     305     336     252     200      16     108
2031   4       3     191       0       0       0       0     271     266     236     215       0      10
2032   1     320     209     148       0       0       0     299     673     713     220     437     312
2032   2     244     250       6       0       0       0     317     389     314     249     131     175
2032   3     171     224       0       0       0       0     305     336     252     200      16     108
2032   4       3     191       0       0       0       0     271     266     236     215       0      10
2033   1     320     209     148       0       0       0     299     673     713     220     437     312
2033   2     244     250       6       0       0       0     317     389     314     249     131     175
2033   3     171     224       0       0       0       0     305     336     252     200      16     108
2033   4       3     191       0       0       0       0     271     266     236     215       0      10
2034   1     320     209     148       0       0       0     299     673     713     220     437     312
2034   2     244     250       6       0       0       0     317     389     314     249     131     175
2034   3     171     224       0       0       0       0     305     336     252     200      16     108
2034   4       3     191       0       0       0       0     271     266     236     215       0      10
2035   1     320     209     148       0       0       0     299     673     713     220     437     312
2035   2     244     250       6       0       0       0     317     389     314     249     131     175
2035   3     171     224       0       0       0       0     305     336     252     200      16     108
2035   4       3     191       0       0       0       0     271     266     236     215       0      10
2036   1     320     209     148       0       0       0     299     673     713     220     437     312
2036   2     244     250       6       0       0       0     317     389     314     249     131     175
2036   3     171     224       0       0       0       0     305     336     252     200      16     108
2036   4       3     191       0       0       0       0     271     266     236     215       0      10
2037   1     320     209     148       0       0       0     299     673     713     220     437     312
2037   2     244     250       6       0       0       0     317     389     314     249     131     175
2037   3     171     224       0       0       0       0     305     336     252     200      16     108
2037   4       3     191       0       0       0       0     271     266     236     215       0      10
2038   1     320     209     148       0       0       0     299     673     713     220     437     312
2038   2     244     250       6       0       0       0     317     389     314     249     131     175
2038   3     171     224       0       0       0       0     305     336     252     200      16     108
2038   4       3     191       0       0       0       0     271     266     236     215       0      10
2039   1     320     209     148       0       0       0     299     673     713     220     437     312
2039   2     244     250       6       0       0       0     317     389     314     249     131     175
2039   3     171     224       0       0       0       0     305     336     252     200      16     108
2039   4       3     191       0       0       0       0     271     266     236     215       0      10
****   8.3288  80 ITA          :>: H:  92                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2025   2     258     239     213     110       0       0     774     503     265     314     142     188
2025   3     166     213     210       0       0      26     240     224     216     198      15     109
2025   4       3     164     208       0       0       0     160     161     182     193       0       0
2026   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2026   2     258     239     213     110       0       0     774     503     265     314     142     188
2026   3     166     213     210       0       0      26     240     224     216     198      15     109
2026   4       3     164     208       0       0       0     160     161     182     193       0       0
2027   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2027   2     258     239     213     110       0       0     774     503     265     314     142     188
2027   3     166     213     210       0       0      26     240     224     216     198      15     109
2027   4       3     164     208       0       0       0     160     161     182     193       0       0
2028   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2028   2     258     239     213     110       0       0     774     503     265     314     142     188
2028   3     166     213     210       0       0      26     240     224     216     198      15     109
2028   4       3     164     208       0       0       0     160     161     182     193       0       0
2029   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2029   2     258     239     213     110       0       0     774     503     265     314     142     188
2029   3     166     213     210       0       0      26     240     224     216     198      15     109
2029   4       3     164     208       0       0       0     160     161     182     193       0       0
2030   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2030   2     258     239     213     110       0       0     774     503     265     314     142     188
2030   3     166     213     210       0       0      26     240     224     216     198      15     109
2030   4       3     164     208       0       0       0     160     161     182     193       0       0
2031   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2031   2     258     239     213     110       0       0     774     503     265     314     142     188
2031   3     166     213     210       0       0      26     240     224     216     198      15     109
2031   4       3     164     208       0       0       0     160     161     182     193       0       0
2032   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2032   2     258     239     213     110       0       0     774     503     265     314     142     188
2032   3     166     213     210       0       0      26     240     224     216     198      15     109
2032   4       3     164     208       0       0       0     160     161     182     193       0       0
2033   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2033   2     258     239     213     110       0       0     774     503     265     314     142     188
2033   3     166     213     210       0       0      26     240     224     216     198      15     109
2033   4       3     164     208       0       0       0     160     161     182     193       0       0
2034   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2034   2     258     239     213     110       0       0     774     503     265     314     142     188
2034   3     166     213     210       0       0      26     240     224     216     198      15     109
2034   4       3     164     208       0       0       0     160     161     182     193       0       0
2035   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2035   2     258     239     213     110       0       0     774     503     265     314     142     188
2035   3     166     213     210       0       0      26     240     224     216     198      15     109
2035   4       3     164     208       0       0       0     160     161     182     193       0       0
2036   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2036   2     258     239     213     110       0       0     774     503     265     314     142     188
2036   3     166     213     210       0       0      26     240     224     216     198      15     109
2036   4       3     164     208       0       0       0     160     161     182     193       0       0
2037   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2037   2     258     239     213     110       0       0     774     503     265     314     142     188
2037   3     166     213     210       0       0      26     240     224     216     198      15     109
2037   4       3     164     208       0       0       0     160     161     182     193       0       0
2038   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2038   2     258     239     213     110       0       0     774     503     265     314     142     188
2038   3     166     213     210       0       0      26     240     224     216     198      15     109
2038   4       3     164     208       0       0       0     160     161     182     193       0       0
2039   1     577     206     210      70       0       0    1320     751     802    1066     737     656
2039   2     258     239     213     110       0       0     774     503     265     314     142     188
2039   3     166     213     210       0       0      26     240     224     216     198      15     109
2039   4       3     164     208       0       0       0     160     161     182     193       0       0
****   8.3288  81 PASSO FUNDO  :>: H:  93                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     179       0      71       0       0       0     219     200     221     220     217     217
2025   2      78       0       2       0       0       0     161     215     213     209     190     193
2025   3      34       0       0       0       0       0      50     168     163     127      77      36
2025   4       2       0       0       0       0       0       6      10      14       9       0       6
2026   1     179       0      71       0       0       0     219     200     221     220     217     217
2026   2      78       0       2       0       0       0     161     215     213     209     190     193
2026   3      34       0       0       0       0       0      50     168     163     127      77      36
2026   4       2       0       0       0       0       0       6      10      14       9       0       6
2027   1     179       0      71       0       0       0     219     200     221     220     217     217
2027   2      78       0       2       0       0       0     161     215     213     209     190     193
2027   3      34       0       0       0       0       0      50     168     163     127      77      36
2027   4       2       0       0       0       0       0       6      10      14       9       0       6
2028   1     179       0      71       0       0       0     219     200     221     220     217     217
2028   2      78       0       2       0       0       0     161     215     213     209     190     193
2028   3      34       0       0       0       0       0      50     168     163     127      77      36
2028   4       2       0       0       0       0       0       6      10      14       9       0       6
2029   1     179       0      71       0       0       0     219     200     221     220     217     217
2029   2      78       0       2       0       0       0     161     215     213     209     190     193
2029   3      34       0       0       0       0       0      50     168     163     127      77      36
2029   4       2       0       0       0       0       0       6      10      14       9       0       6
2030   1     179       0      71       0       0       0     219     200     221     220     217     217
2030   2      78       0       2       0       0       0     161     215     213     209     190     193
2030   3      34       0       0       0       0       0      50     168     163     127      77      36
2030   4       2       0       0       0       0       0       6      10      14       9       0       6
2031   1     179       0      71       0       0       0     219     200     221     220     217     217
2031   2      78       0       2       0       0       0     161     215     213     209     190     193
2031   3      34       0       0       0       0       0      50     168     163     127      77      36
2031   4       2       0       0       0       0       0       6      10      14       9       0       6
2032   1     179       0      71       0       0       0     219     200     221     220     217     217
2032   2      78       0       2       0       0       0     161     215     213     209     190     193
2032   3      34       0       0       0       0       0      50     168     163     127      77      36
2032   4       2       0       0       0       0       0       6      10      14       9       0       6
2033   1     179       0      71       0       0       0     219     200     221     220     217     217
2033   2      78       0       2       0       0       0     161     215     213     209     190     193
2033   3      34       0       0       0       0       0      50     168     163     127      77      36
2033   4       2       0       0       0       0       0       6      10      14       9       0       6
2034   1     179       0      71       0       0       0     219     200     221     220     217     217
2034   2      78       0       2       0       0       0     161     215     213     209     190     193
